step,time_or_drift,applied_displacement,base_reaction,row_idx,row_slip,row_connector_force,row_dissipation_increment,row_q_b,row_sticking_flag
167,-0.0029333333333333364,-8.80000000000001,-0.0030895620584487915,1,-0.05544000000000005,-0.01940400000000002,0.0,1.0,True
167,-0.0029333333333333364,-8.80000000000001,-0.0030895620584487915,2,-0.11200571413994925,-0.039201999948982234,0.0,1.0,True
168,-0.004400000000000001,-13.200000000000003,-0.004634339362382889,0,-0.16800857120992374,-0.058802999923473306,0.0,1.0,True
168,-0.004400000000000001,-13.200000000000003,-0.004634339362382889,1,-0.08316000000000001,-0.029106000000000003,0.0,1.0,True
168,-0.004400000000000001,-13.200000000000003,-0.004634339362382889,2,-0.16800857120992374,-0.058802999923473306,0.0,1.0,True
169,-0.005866666666666669,-17.60000000000001,-0.006179124116897583,0,-0.22401142827989837,-0.07840399989796443,0.0,1.0,True
169,-0.005866666666666669,-17.60000000000001,-0.006179124116897583,1,-0.11088000000000003,-0.03880800000000001,0.0,1.0,True
169,-0.005866666666666669,-17.60000000000001,-0.006179124116897583,2,-0.22401142827989837,-0.07840399989796443,0.0,1.0,True
170,-0.007333333333333334,-22.000000000000004,-0.007723905146121979,0,-0.2800142853498729,-0.0980049998724555,0.0,1.0,True
170,-0.007333333333333334,-22.000000000000004,-0.007723905146121979,1,-0.1386,-0.04851,0.0,1.0,True
170,-0.007333333333333334,-22.000000000000004,-0.007723905146121979,2,-0.2800142853498729,-0.0980049998724555,0.0,1.0,True
171,-0.008800000000000002,-26.400000000000006,-0.009268678724765778,0,-0.3360171424198475,-0.11760599984694661,0.0,1.0,True
171,-0.008800000000000002,-26.400000000000006,-0.009268678724765778,1,-0.16632000000000002,-0.05821200000000001,0.0,1.0,True
171,-0.008800000000000002,-26.400000000000006,-0.009268678724765778,2,-0.3360171424198475,-0.11760599984694661,0.0,1.0,True
172,-0.01026666666666667,-30.80000000000001,-0.010813459753990173,0,-0.3920199994898221,-0.13720699982143772,0.0,1.0,True
172,-0.01026666666666667,-30.80000000000001,-0.010813459753990173,1,-0.19404000000000005,-0.06791400000000002,0.0,1.0,True
172,-0.01026666666666667,-30.80000000000001,-0.010813459753990173,2,-0.3920199994898221,-0.13720699982143772,0.0,1.0,True
173,-0.011733333333333335,-35.2,-0.012358248233795166,0,-0.44802285655979657,-0.1568079997959288,0.0,1.0,True
173,-0.011733333333333335,-35.2,-0.012358248233795166,1,-0.22175999999999998,-0.07761599999999999,0.0,1.0,True
173,-0.011733333333333335,-35.2,-0.012358248233795166,2,-0.44802285655979657,-0.1568079997959288,0.0,1.0,True
174,-0.013200000000000007,-39.60000000000002,-0.013903021812438965,0,-0.5040257136297713,-0.17640899977041996,0.0,1.0,True
174,-0.013200000000000007,-39.60000000000002,-0.013903021812438965,1,-0.24948000000000012,-0.08731800000000003,0.0,1.0,True
174,-0.013200000000000007,-39.60000000000002,-0.013903021812438965,2,-0.5040257136297713,-0.17640899977041996,0.0,1.0,True
175,-0.014666666666666672,-44.000000000000014,-0.015447810292243958,0,-0.5600285706997459,-0.19600999974491104,0.0,1.0,True
175,-0.014666666666666672,-44.000000000000014,-0.015447810292243958,1,-0.27720000000000006,-0.09702000000000001,0.0,1.0,True
175,-0.014666666666666672,-44.000000000000014,-0.015447810292243958,2,-0.5600285706997459,-0.19600999974491104,0.0,1.0,True
176,-0.016133333333333336,-48.400000000000006,-0.016992583870887756,0,-0.6160314277697203,-0.2156109997194021,0.0,1.0,True
176,-0.016133333333333336,-48.400000000000006,-0.016992583870887756,1,-0.30491999999999997,-0.10672199999999998,0.0,1.0,True
176,-0.016133333333333336,-48.400000000000006,-0.016992583870887756,2,-0.6160314277697203,-0.2156109997194021,0.0,1.0,True
177,-0.0176,-52.800000000000004,-0.018537387251853943,0,-0.6720342848396949,-0.23521199969389317,0.0,1.0,True
177,-0.0176,-52.800000000000004,-0.018537387251853943,1,-0.33264,-0.11642399999999999,0.0,1.0,True
177,-0.0176,-52.800000000000004,-0.018537387251853943,2,-0.6720342848396949,-0.23521199969389317,0.0,1.0,True
178,-0.019066666666666673,-57.20000000000002,-0.02008216083049774,0,-0.7280371419096695,-0.25481299966838433,0.0,1.0,True
178,-0.019066666666666673,-57.20000000000002,-0.02008216083049774,1,-0.36036000000000007,-0.12612600000000002,0.0,1.0,True
178,-0.019066666666666673,-57.20000000000002,-0.02008216083049774,2,-0.7280371419096695,-0.25481299966838433,0.0,1.0,True
179,-0.020533333333333337,-61.600000000000016,-0.021626979112625122,0,-0.784039998979644,-0.2744139996428754,0.0,1.0,True
179,-0.020533333333333337,-61.600000000000016,-0.021626979112625122,1,-0.38808000000000004,-0.135828,0.0,1.0,True
179,-0.020533333333333337,-61.600000000000016,-0.021626979112625122,2,-0.784039998979644,-0.2744139996428754,0.0,1.0,True
180,-0.022000000000000002,-66.0,-0.02317170798778534,0,-0.8400428560496185,-0.29401499961736643,0.0,1.0,True
180,-0.022000000000000002,-66.0,-0.02317170798778534,1,-0.41579999999999995,-0.14552999999999996,0.0,1.0,True
180,-0.022000000000000002,-66.0,-0.02317170798778534,2,-0.8400428560496185,-0.29401499961736643,0.0,1.0,True
181,-0.020533333333333334,-61.6,-0.021626949310302734,0,-0.7840399989796439,-0.2744139996428754,0.0,1.0,True
181,-0.020533333333333334,-61.6,-0.021626949310302734,1,-0.38808,-0.13582799999999998,0.0,1.0,True
181,-0.020533333333333334,-61.6,-0.021626949310302734,2,-0.7840399989796439,-0.2744139996428754,0.0,1.0,True
182,-0.01906666666666667,-57.20000000000001,-0.020082145929336548,0,-0.7280371419096695,-0.25481299966838433,0.0,1.0,True
182,-0.01906666666666667,-57.20000000000001,-0.020082145929336548,1,-0.36036,-0.126126,0.0,1.0,True
182,-0.01906666666666667,-57.20000000000001,-0.020082145929336548,2,-0.7280371419096695,-0.25481299966838433,0.0,1.0,True
183,-0.0176,-52.800000000000004,-0.018537387251853943,0,-0.6720342848396949,-0.23521199969389317,0.0,1.0,True
183,-0.0176,-52.800000000000004,-0.018537387251853943,1,-0.33264,-0.11642399999999999,0.0,1.0,True
183,-0.0176,-52.800000000000004,-0.018537387251853943,2,-0.6720342848396949,-0.23521199969389317,0.0,1.0,True
184,-0.016133333333333333,-48.4,-0.016992583870887756,0,-0.6160314277697202,-0.21561099971940206,0.0,1.0,True
184,-0.016133333333333333,-48.4,-0.016992583870887756,1,-0.30491999999999997,-0.10672199999999998,0.0,1.0,True
184,-0.016133333333333333,-48.4,-0.016992583870887756,2,-0.6160314277697202,-0.21561099971940206,0.0,1.0,True
185,-0.014666666666666668,-44.00000000000001,-0.015447810292243958,0,-0.5600285706997458,-0.196009999744911,0.0,1.0,True
185,-0.014666666666666668,-44.00000000000001,-0.015447810292243958,1,-0.2772,-0.09702,0.0,1.0,True
185,-0.014666666666666668,-44.00000000000001,-0.015447810292243958,2,-0.5600285706997458,-0.196009999744911,0.0,1.0,True
186,-0.0132,-39.6,-0.013903014361858368,0,-0.5040257136297711,-0.17640899977041988,0.0,1.0,True
186,-0.0132,-39.6,-0.013903014361858368,1,-0.24947999999999998,-0.08731799999999999,0.0,1.0,True
186,-0.0132,-39.6,-0.013903014361858368,2,-0.5040257136297711,-0.17640899977041988,0.0,1.0,True
187,-0.011733333333333333,-35.2,-0.012358248233795166,0,-0.44802285655979657,-0.1568079997959288,0.0,1.0,True
187,-0.011733333333333333,-35.2,-0.012358248233795166,1,-0.22175999999999998,-0.07761599999999999,0.0,1.0,True
187,-0.011733333333333333,-35.2,-0.012358248233795166,2,-0.44802285655979657,-0.1568079997959288,0.0,1.0,True
188,-0.010266666666666667,-30.8,-0.010813474655151367,0,-0.39201999948982197,-0.1372069998214377,0.0,1.0,True
188,-0.010266666666666667,-30.8,-0.010813474655151367,1,-0.19404,-0.06791399999999999,0.0,1.0,True
188,-0.010266666666666667,-30.8,-0.010813474655151367,2,-0.39201999948982197,-0.1372069998214377,0.0,1.0,True
189,-0.0088,-26.400000000000002,-0.009268693625926971,0,-0.3360171424198474,-0.11760599984694659,0.0,1.0,True
189,-0.0088,-26.400000000000002,-0.009268693625926971,1,-0.16632,-0.05821199999999999,0.0,1.0,True
189,-0.0088,-26.400000000000002,-0.009268693625926971,2,-0.3360171424198474,-0.11760599984694659,0.0,1.0,True
190,-0.007333333333333334,-22.000000000000004,-0.007723905146121979,0,-0.2800142853498729,-0.0980049998724555,0.0,1.0,True
190,-0.007333333333333334,-22.000000000000004,-0.007723905146121979,1,-0.1386,-0.04851,0.0,1.0,True
190,-0.007333333333333334,-22.000000000000004,-0.007723905146121979,2,-0.2800142853498729,-0.0980049998724555,0.0,1.0,True
191,-0.005866666666666666,-17.599999999999998,-0.00617913156747818,0,-0.22401142827989823,-0.07840399989796437,0.0,1.0,True
191,-0.005866666666666666,-17.599999999999998,-0.00617913156747818,1,-0.11087999999999998,-0.03880799999999999,0.0,1.0,True
191,-0.005866666666666666,-17.599999999999998,-0.00617913156747818,2,-0.22401142827989823,-0.07840399989796437,0.0,1.0,True
192,-0.004399999999999998,-13.199999999999992,-0.004634350538253784,0,-0.1680085712099236,-0.05880299992347326,0.0,1.0,True
192,-0.004399999999999998,-13.199999999999992,-0.004634350538253784,1,-0.08315999999999994,-0.02910599999999998,0.0,1.0,True
192,-0.004399999999999998,-13.199999999999992,-0.004634350538253784,2,-0.1680085712099236,-0.05880299992347326,0.0,1.0,True
193,-0.002933333333333333,-8.799999999999999,-0.00308956578373909,0,-0.11200571413994911,-0.039201999948982186,0.0,1.0,True
193,-0.002933333333333333,-8.799999999999999,-0.00308956578373909,1,-0.05543999999999999,-0.019403999999999994,0.0,1.0,True
193,-0.002933333333333333,-8.799999999999999,-0.00308956578373909,2,-0.11200571413994911,-0.039201999948982186,0.0,1.0,True
194,-0.0014666666666666647,-4.399999999999994,-0.0015447791665792465,0,-0.05600285706997449,-0.01960099997449107,0.0,1.0,True
194,-0.0014666666666666647,-4.399999999999994,-0.0015447791665792465,1,-0.02771999999999996,-0.009701999999999985,0.0,1.0,True
194,-0.0014666666666666647,-4.399999999999994,-0.0015447791665792465,2,-0.05600285706997449,-0.01960099997449107,0.0,1.0,True
195,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,True
195,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,True
195,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,True
196,0.0014666666666666682,4.400000000000005,0.0015447810292243958,0,0.056002857069974626,0.019600999974491117,0.0,1.0,True
196,0.0014666666666666682,4.400000000000005,0.0015447810292243958,1,0.027720000000000026,0.00970200000000001,0.0,1.0,True
196,0.0014666666666666682,4.400000000000005,0.0015447810292243958,2,0.056002857069974626,0.019600999974491117,0.0,1.0,True
197,0.0029333333333333364,8.80000000000001,0.0030895620584487915,0,0.11200571413994925,0.039201999948982234,0.0,1.0,True
197,0.0029333333333333364,8.80000000000001,0.0030895620584487915,1,0.05544000000000005,0.01940400000000002,0.0,1.0,True
197,0.0029333333333333364,8.80000000000001,0.0030895620584487915,2,0.11200571413994925,0.039201999948982234,0.0,1.0,True
198,0.004400000000000001,13.200000000000003,0.004634339362382889,0,0.16800857120992374,0.058802999923473306,0.0,1.0,True
198,0.004400000000000001,13.200000000000003,0.004634339362382889,1,0.08316000000000001,0.029106000000000003,0.0,1.0,True
198,0.004400000000000001,13.200000000000003,0.004634339362382889,2,0.16800857120992374,0.058802999923473306,0.0,1.0,True
199,0.005866666666666669,17.60000000000001,0.006179124116897583,0,0.22401142827989837,0.07840399989796443,0.0,1.0,True
199,0.005866666666666669,17.60000000000001,0.006179124116897583,1,0.11088000000000003,0.03880800000000001,0.0,1.0,True
199,0.005866666666666669,17.60000000000001,0.006179124116897583,2,0.22401142827989837,0.07840399989796443,0.0,1.0,True
200,0.007333333333333334,22.000000000000004,0.007723905146121979,0,0.2800142853498729,0.0980049998724555,0.0,1.0,True
200,0.007333333333333334,22.000000000000004,0.007723905146121979,1,0.1386,0.04851,0.0,1.0,True
200,0.007333333333333334,22.000000000000004,0.007723905146121979,2,0.2800142853498729,0.0980049998724555,0.0,1.0,True
201,0.008800000000000002,26.400000000000006,0.009268678724765778,0,0.3360171424198475,0.11760599984694661,0.0,1.0,True
201,0.008800000000000002,26.400000000000006,0.009268678724765778,1,0.16632000000000002,0.05821200000000001,0.0,1.0,True
201,0.008800000000000002,26.400000000000006,0.009268678724765778,2,0.3360171424198475,0.11760599984694661,0.0,1.0,True
202,0.01026666666666667,30.80000000000001,0.010813459753990173,0,0.3920199994898221,0.13720699982143772,0.0,1.0,True
202,0.01026666666666667,30.80000000000001,0.010813459753990173,1,0.19404000000000005,0.06791400000000002,0.0,1.0,True
202,0.01026666666666667,30.80000000000001,0.010813459753990173,2,0.3920199994898221,0.13720699982143772,0.0,1.0,True
203,0.011733333333333335,35.2,0.012358248233795166,0,0.44802285655979657,0.1568079997959288,0.0,1.0,True
203,0.011733333333333335,35.2,0.012358248233795166,1,0.22175999999999998,0.07761599999999999,0.0,1.0,True
203,0.011733333333333335,35.2,0.012358248233795166,2,0.44802285655979657,0.1568079997959288,0.0,1.0,True
204,0.013200000000000007,39.60000000000002,0.013903021812438965,0,0.5040257136297713,0.17640899977041996,0.0,1.0,True
204,0.013200000000000007,39.60000000000002,0.013903021812438965,1,0.24948000000000012,0.08731800000000003,0.0,1.0,True
204,0.013200000000000007,39.60000000000002,0.013903021812438965,2,0.5040257136297713,0.17640899977041996,0.0,1.0,True
205,0.014666666666666672,44.000000000000014,0.015447810292243958,0,0.5600285706997459,0.19600999974491104,0.0,1.0,True
205,0.014666666666666672,44.000000000000014,0.015447810292243958,1,0.27720000000000006,0.09702000000000001,0.0,1.0,True
205,0.014666666666666672,44.000000000000014,0.015447810292243958,2,0.5600285706997459,0.19600999974491104,0.0,1.0,True
206,0.016133333333333336,48.400000000000006,0.016992583870887756,0,0.6160314277697203,0.2156109997194021,0.0,1.0,True
206,0.016133333333333336,48.400000000000006,0.016992583870887756,1,0.30491999999999997,0.10672199999999998,0.0,1.0,True
206,0.016133333333333336,48.400000000000006,0.016992583870887756,2,0.6160314277697203,0.2156109997194021,0.0,1.0,True
207,0.0176,52.800000000000004,0.018537387251853943,0,0.6720342848396949,0.23521199969389317,0.0,1.0,True
207,0.0176,52.800000000000004,0.018537387251853943,1,0.33264,0.11642399999999999,0.0,1.0,True
207,0.0176,52.800000000000004,0.018537387251853943,2,0.6720342848396949,0.23521199969389317,0.0,1.0,True
208,0.019066666666666673,57.20000000000002,0.02008216083049774,0,0.7280371419096695,0.25481299966838433,0.0,1.0,True
208,0.019066666666666673,57.20000000000002,0.02008216083049774,1,0.36036000000000007,0.12612600000000002,0.0,1.0,True
208,0.019066666666666673,57.20000000000002,0.02008216083049774,2,0.7280371419096695,0.25481299966838433,0.0,1.0,True
209,0.020533333333333337,61.600000000000016,0.021626979112625122,0,0.784039998979644,0.2744139996428754,0.0,1.0,True
209,0.020533333333333337,61.600000000000016,0.021626979112625122,1,0.38808000000000004,0.135828,0.0,1.0,True
209,0.020533333333333337,61.600000000000016,0.021626979112625122,2,0.784039998979644,0.2744139996428754,0.0,1.0,True
210,0.022000000000000002,66.0,0.02317170798778534,0,0.8400428560496185,0.29401499961736643,0.0,1.0,True
210,0.022000000000000002,66.0,0.02317170798778534,1,0.41579999999999995,0.14552999999999996,0.0,1.0,True
210,0.022000000000000002,66.0,0.02317170798778534,2,0.8400428560496185,0.29401499961736643,0.0,1.0,True
211,0.02126666666666667,63.80000000000001,0.022399306297302246,0,0.8120414275146314,0.28421449963012096,0.0,1.0,True
211,0.02126666666666667,63.80000000000001,0.022399306297302246,1,0.40194,0.140679,0.0,1.0,True
211,0.02126666666666667,63.80000000000001,0.022399306297302246,2,0.8120414275146314,0.28421449963012096,0.0,1.0,True
212,0.020533333333333334,61.6,0.021626949310302734,0,0.7840399989796439,0.2744139996428754,0.0,1.0,True
212,0.020533333333333334,61.6,0.021626949310302734,1,0.38808,0.13582799999999998,0.0,1.0,True
212,0.020533333333333334,61.6,0.021626949310302734,2,0.7840399989796439,0.2744139996428754,0.0,1.0,True
213,0.0198,59.400000000000006,0.020854562520980835,0,0.7560385704446567,0.26461349965562986,0.0,1.0,True
213,0.0198,59.400000000000006,0.020854562520980835,1,0.37422,0.13097699999999998,0.0,1.0,True
213,0.0198,59.400000000000006,0.020854562520980835,2,0.7560385704446567,0.26461349965562986,0.0,1.0,True
214,0.01906666666666667,57.20000000000001,0.020082145929336548,0,0.7280371419096695,0.25481299966838433,0.0,1.0,True
214,0.01906666666666667,57.20000000000001,0.020082145929336548,1,0.36036,0.126126,0.0,1.0,True
214,0.01906666666666667,57.20000000000001,0.020082145929336548,2,0.7280371419096695,0.25481299966838433,0.0,1.0,True
215,0.018333333333333333,55.0,0.01930975914001465,0,0.7000357133746821,0.2450124996811387,0.0,1.0,True
215,0.018333333333333333,55.0,0.01930975914001465,1,0.3465,0.12127499999999998,0.0,1.0,True
215,0.018333333333333333,55.0,0.01930975914001465,2,0.7000357133746821,0.2450124996811387,0.0,1.0,True
216,0.0176,52.800000000000004,0.018537387251853943,0,0.6720342848396949,0.23521199969389317,0.0,1.0,True
216,0.0176,52.800000000000004,0.018537387251853943,1,0.33264,0.11642399999999999,0.0,1.0,True
216,0.0176,52.800000000000004,0.018537387251853943,2,0.6720342848396949,0.23521199969389317,0.0,1.0,True
217,0.01686666666666667,50.60000000000001,0.017764970660209656,0,0.6440328563047076,0.22541149970664764,0.0,1.0,True
217,0.01686666666666667,50.60000000000001,0.017764970660209656,1,0.31878,0.11157299999999999,0.0,1.0,True
217,0.01686666666666667,50.60000000000001,0.017764970660209656,2,0.6440328563047076,0.22541149970664764,0.0,1.0,True
218,0.016133333333333333,48.4,0.016992583870887756,0,0.6160314277697202,0.21561099971940206,0.0,1.0,True
218,0.016133333333333333,48.4,0.016992583870887756,1,0.30491999999999997,0.10672199999999998,0.0,1.0,True
218,0.016133333333333333,48.4,0.016992583870887756,2,0.6160314277697202,0.21561099971940206,0.0,1.0,True
219,0.0154,46.2,0.016220197081565857,0,0.588029999234733,0.20581049973215654,0.0,1.0,True
219,0.0154,46.2,0.016220197081565857,1,0.29106,0.10187099999999999,0.0,1.0,True
219,0.0154,46.2,0.016220197081565857,2,0.588029999234733,0.20581049973215654,0.0,1.0,True
220,0.014666666666666668,44.00000000000001,0.015447810292243958,0,0.5600285706997458,0.196009999744911,0.0,1.0,True
220,0.014666666666666668,44.00000000000001,0.015447810292243958,1,0.2772,0.09702,0.0,1.0,True
220,0.014666666666666668,44.00000000000001,0.015447810292243958,2,0.5600285706997458,0.196009999744911,0.0,1.0,True
221,0.013933333333333334,41.800000000000004,0.014675416052341461,0,0.5320271421647584,0.18620949975766543,0.0,1.0,True
221,0.013933333333333334,41.800000000000004,0.014675416052341461,1,0.26334,0.092169,0.0,1.0,True
221,0.013933333333333334,41.800000000000004,0.014675416052341461,2,0.5320271421647584,0.18620949975766543,0.0,1.0,True
222,0.0132,39.6,0.013903014361858368,0,0.5040257136297711,0.17640899977041988,0.0,1.0,True
222,0.0132,39.6,0.013903014361858368,1,0.24947999999999998,0.08731799999999999,0.0,1.0,True
222,0.0132,39.6,0.013903014361858368,2,0.5040257136297711,0.17640899977041988,0.0,1.0,True
223,0.012466666666666668,37.400000000000006,0.013130642473697662,0,0.47602428509478384,0.16660849978317432,0.0,1.0,True
223,0.012466666666666668,37.400000000000006,0.013130642473697662,1,0.23562,0.082467,0.0,1.0,True
223,0.012466666666666668,37.400000000000006,0.013130642473697662,2,0.47602428509478384,0.16660849978317432,0.0,1.0,True
224,0.011733333333333333,35.2,0.012358248233795166,0,0.44802285655979657,0.1568079997959288,0.0,1.0,True
224,0.011733333333333333,35.2,0.012358248233795166,1,0.22175999999999998,0.07761599999999999,0.0,1.0,True
224,0.011733333333333333,35.2,0.012358248233795166,2,0.44802285655979657,0.1568079997959288,0.0,1.0,True
225,0.011000000000000001,33.0,0.01158585399389267,0,0.42002142802480924,0.14700749980868322,0.0,1.0,True
225,0.011000000000000001,33.0,0.01158585399389267,1,0.20789999999999997,0.07276499999999998,0.0,1.0,True
225,0.011000000000000001,33.0,0.01158585399389267,2,0.42002142802480924,0.14700749980868322,0.0,1.0,True
226,0.010266666666666667,30.8,0.010813474655151367,0,0.39201999948982197,0.1372069998214377,0.0,1.0,True
226,0.010266666666666667,30.8,0.010813474655151367,1,0.19404,0.06791399999999999,0.0,1.0,True
226,0.010266666666666667,30.8,0.010813474655151367,2,0.39201999948982197,0.1372069998214377,0.0,1.0,True
227,0.009533333333333333,28.599999999999998,0.010041065514087677,0,0.36401857095483464,0.1274064998341921,0.0,1.0,True
227,0.009533333333333333,28.599999999999998,0.010041065514087677,1,0.18017999999999995,0.06306299999999998,0.0,1.0,True
227,0.009533333333333333,28.599999999999998,0.010041065514087677,2,0.36401857095483464,0.1274064998341921,0.0,1.0,True
228,0.0088,26.400000000000002,0.009268693625926971,0,0.3360171424198474,0.11760599984694659,0.0,1.0,True
228,0.0088,26.400000000000002,0.009268693625926971,1,0.16632,0.05821199999999999,0.0,1.0,True
228,0.0088,26.400000000000002,0.009268693625926971,2,0.3360171424198474,0.11760599984694659,0.0,1.0,True
229,0.008066666666666666,24.2,0.008496291935443878,0,0.3080157138848601,0.10780549985970103,0.0,1.0,True
229,0.008066666666666666,24.2,0.008496291935443878,1,0.15245999999999998,0.05336099999999999,0.0,1.0,True
229,0.008066666666666666,24.2,0.008496291935443878,2,0.3080157138848601,0.10780549985970103,0.0,1.0,True
230,0.007333333333333334,22.000000000000004,0.007723905146121979,0,0.2800142853498729,0.0980049998724555,0.0,1.0,True
230,0.007333333333333334,22.000000000000004,0.007723905146121979,1,0.1386,0.04851,0.0,1.0,True
230,0.007333333333333334,22.000000000000004,0.007723905146121979,2,0.2800142853498729,0.0980049998724555,0.0,1.0,True
231,0.0066,19.8,0.006951507180929184,0,0.25201285681488556,0.08820449988520994,0.0,1.0,True
231,0.0066,19.8,0.006951507180929184,1,0.12473999999999999,0.043658999999999996,0.0,1.0,True
231,0.0066,19.8,0.006951507180929184,2,0.25201285681488556,0.08820449988520994,0.0,1.0,True
232,0.005866666666666666,17.599999999999998,0.00617913156747818,0,0.22401142827989823,0.07840399989796437,0.0,1.0,True
232,0.005866666666666666,17.599999999999998,0.00617913156747818,1,0.11087999999999998,0.03880799999999999,0.0,1.0,True
232,0.005866666666666666,17.599999999999998,0.00617913156747818,2,0.22401142827989823,0.07840399989796437,0.0,1.0,True
233,0.0051333333333333335,15.4,0.005406737327575684,0,0.19600999974491098,0.06860349991071885,0.0,1.0,True
233,0.0051333333333333335,15.4,0.005406737327575684,1,0.09702,0.033956999999999994,0.0,1.0,True
233,0.0051333333333333335,15.4,0.005406737327575684,2,0.19600999974491098,0.06860349991071885,0.0,1.0,True
234,0.004399999999999998,13.199999999999992,0.004634350538253784,0,0.1680085712099236,0.05880299992347326,0.0,1.0,True
234,0.004399999999999998,13.199999999999992,0.004634350538253784,1,0.08315999999999994,0.02910599999999998,0.0,1.0,True
234,0.004399999999999998,13.199999999999992,0.004634350538253784,2,0.1680085712099236,0.05880299992347326,0.0,1.0,True
235,0.0036666666666666653,10.999999999999996,0.003861956298351288,0,0.14000714267493636,0.049002499936227725,0.0,1.0,True
235,0.0036666666666666653,10.999999999999996,0.003861956298351288,1,0.06929999999999997,0.02425499999999999,0.0,1.0,True
235,0.0036666666666666653,10.999999999999996,0.003861956298351288,2,0.14000714267493636,0.049002499936227725,0.0,1.0,True
236,0.002933333333333333,8.799999999999999,0.00308956578373909,0,0.11200571413994911,0.039201999948982186,0.0,1.0,True
236,0.002933333333333333,8.799999999999999,0.00308956578373909,1,0.05543999999999999,0.019403999999999994,0.0,1.0,True
236,0.002933333333333333,8.799999999999999,0.00308956578373909,2,0.11200571413994911,0.039201999948982186,0.0,1.0,True
237,0.0022000000000000006,6.600000000000001,0.0023171696811914444,0,0.08400428560496187,0.029401499961736653,0.0,1.0,True
237,0.0022000000000000006,6.600000000000001,0.0023171696811914444,1,0.041580000000000006,0.014553000000000002,0.0,1.0,True
237,0.0022000000000000006,6.600000000000001,0.0023171696811914444,2,0.08400428560496187,0.029401499961736653,0.0,1.0,True
238,0.0014666666666666647,4.399999999999994,0.0015447791665792465,0,0.05600285706997449,0.01960099997449107,0.0,1.0,True
238,0.0014666666666666647,4.399999999999994,0.0015447791665792465,1,0.02771999999999996,0.009701999999999985,0.0,1.0,True
238,0.0014666666666666647,4.399999999999994,0.0015447791665792465,2,0.05600285706997449,0.01960099997449107,0.0,1.0,True
239,0.0007333333333333324,2.199999999999997,0.0007723895832896233,0,0.028001428534987244,0.009800499987245534,0.0,1.0,True
239,0.0007333333333333324,2.199999999999997,0.0007723895832896233,1,0.01385999999999998,0.0048509999999999925,0.0,1.0,True
239,0.0007333333333333324,2.199999999999997,0.0007723895832896233,2,0.028001428534987244,0.009800499987245534,0.0,1.0,True
240,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,True
240,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,True
240,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,True
241,0.0013333333333333333,4.0,0.0014043468981981277,0,0.05091168824543142,0.017819090885900998,0.0,1.0,True
241,0.0013333333333333333,4.0,0.0014043468981981277,1,0.025199999999999997,0.008819999999999998,0.0,1.0,True
241,0.0013333333333333333,4.0,0.0014043468981981277,2,0.05091168824543142,0.017819090885900998,0.0,1.0,True
242,0.0026666666666666666,8.0,0.0028086937963962555,0,0.10182337649086284,0.035638181771801995,0.0,1.0,True
242,0.0026666666666666666,8.0,0.0028086937963962555,1,0.05039999999999999,0.017639999999999996,0.0,1.0,True
242,0.0026666666666666666,8.0,0.0028086937963962555,2,0.10182337649086284,0.035638181771801995,0.0,1.0,True
243,0.004,12.0,0.0042130425572395325,0,0.15273506473629428,0.053457272657702996,0.0,1.0,True
243,0.004,12.0,0.0042130425572395325,1,0.07559999999999999,0.026459999999999994,0.0,1.0,True
243,0.004,12.0,0.0042130425572395325,2,0.15273506473629428,0.053457272657702996,0.0,1.0,True
244,0.005333333333333333,16.0,0.005617387592792511,0,0.2036467529817257,0.07127636354360399,0.0,1.0,True
244,0.005333333333333333,16.0,0.005617387592792511,1,0.10079999999999999,0.03527999999999999,0.0,1.0,True
244,0.005333333333333333,16.0,0.005617387592792511,2,0.2036467529817257,0.07127636354360399,0.0,1.0,True
245,0.006666666666666666,20.0,0.007021740078926086,0,0.2545584412271571,0.08909545442950498,0.0,1.0,True
245,0.006666666666666666,20.0,0.007021740078926086,1,0.12599999999999997,0.044099999999999986,0.0,1.0,True
245,0.006666666666666666,20.0,0.007021740078926086,2,0.2545584412271571,0.08909545442950498,0.0,1.0,True
246,0.008,24.0,0.008426085114479065,0,0.30547012947258856,0.10691454531540599,0.0,1.0,True
246,0.008,24.0,0.008426085114479065,1,0.15119999999999997,0.05291999999999999,0.0,1.0,True
246,0.008,24.0,0.008426085114479065,2,0.30547012947258856,0.10691454531540599,0.0,1.0,True
247,0.009333333333333332,27.999999999999996,0.00983041524887085,0,0.3563818177180199,0.12473363620130697,0.0,1.0,True
247,0.009333333333333332,27.999999999999996,0.00983041524887085,1,0.17639999999999995,0.061739999999999975,0.0,1.0,True
247,0.009333333333333332,27.999999999999996,0.00983041524887085,2,0.3563818177180199,0.12473363620130697,0.0,1.0,True
248,0.010666666666666666,32.0,0.011234775185585022,0,0.4072935059634514,0.14255272708720798,0.0,1.0,True
248,0.010666666666666666,32.0,0.011234775185585022,1,0.20159999999999997,0.07055999999999998,0.0,1.0,True
248,0.010666666666666666,32.0,0.011234775185585022,2,0.4072935059634514,0.14255272708720798,0.0,1.0,True
